Accident_Index,Location_Easting_OSGR ,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Local_Authority_(District),Local_Authority_(Highway),1st_Road_Class,1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,2nd_Road_Class,2nd_Road_Number,Pedestrian_Crossing-Human_Control,Pedestrian_Crossing-Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location
2.01E+12,463370,451310,-1.035799,53.954011,12,1,1,3,27/02/2005,1,20:27:00,189,E06000014,3,1079,3,40,3,4,6,0,0,4,4,1,1,0,0,1,1,E01013420
2.01E+12,464800,452030,-1.013858,53.960304,12,3,3,2,01/03/2005,3,08:08:00,189,E06000014,3,64,3,70,9,4,6,0,0,0,1,1,2,0,0,2,1,E01013419
2.01E+12,456300,453310,-1.143156,53.972801,12,3,2,1,02/03/2005,4,12:51:00,189,E06000014,3,1237,6,60,1,4,3,59,0,0,1,1,1,0,0,2,1,E01013422
2.01E+12,461250,452660,-1.06783,53.966398,12,3,1,1,02/03/2005,4,23:55:00,189,E06000014,6,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01013380
2.01E+12,459850,453140,-1.089074,53.970875,12,3,2,1,04/03/2005,6,21:47:00,189,E06000014,6,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01013345
2.01E+12,461890,452220,-1.058165,53.962368,12,3,3,1,05/03/2005,7,17:00:00,189,E06000014,6,0,6,30,6,4,6,0,0,0,1,1,1,0,0,1,1,E01013384
2.01E+12,456060,447870,-1.147811,53.923938,12,2,2,4,06/03/2005,1,14:25:00,189,E06000014,3,1237,6,60,0,0,-1,0,0,1,1,1,2,0,0,2,1,E01013421
2.01E+12,456870,455980,-1.133969,53.996734,12,3,1,1,08/03/2005,3,10:10:00,189,E06000014,3,19,6,40,9,4,-1,-1,0,8,1,1,1,0,0,2,1,E01013430
2.01E+12,460280,451670,-1.082809,53.957615,12,3,2,1,08/03/2005,3,13:50:00,189,E06000014,6,0,6,30,0,0,-1,0,0,4,1,1,1,0,0,1,2,E01013366
2.01E+12,461240,455210,-1.067471,53.989315,12,3,2,1,09/03/2005,4,08:30:00,189,E06000014,6,0,6,30,9,-1,6,0,0,0,1,1,1,0,0,1,1,E01013404
2.01E+12,466810,453180,-0.982977,53.970384,12,2,2,3,12/03/2005,7,17:10:00,189,E06000014,3,166,6,60,0,0,-1,0,0,0,1,1,1,0,0,2,1,E01013351
2.01E+12,460290,451670,-1.082657,53.957614,12,3,2,2,13/03/2005,1,23:05:00,189,E06000014,6,0,6,30,3,4,6,0,0,1,4,1,1,0,6,1,2,E01013366
2.01E+12,457210,452590,-1.129419,53.966231,12,3,1,1,13/03/2005,1,15:30:00,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013338
2.01E+12,457740,449570,-1.121911,53.939032,12,3,2,1,13/03/2005,1,18:23:00,189,E06000014,6,0,6,30,3,4,6,0,0,0,4,1,2,0,0,1,1,E01013353
2.01E+12,461150,448810,-1.070124,53.931811,12,3,2,1,14/03/2005,2,10:58:00,189,E06000014,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01013365
2.01E+12,460530,451660,-1.079002,53.957496,12,3,2,1,16/03/2005,4,09:20:00,189,E06000014,6,0,6,30,0,-1,-1,0,0,5,1,1,1,0,0,1,1,E01013367
2.01E+12,456660,453850,-1.137568,53.977615,12,3,2,1,16/03/2005,4,11:10:00,189,E06000014,6,0,6,30,3,4,6,0,0,8,1,1,1,0,0,2,1,E01013422
2.01E+12,461240,451120,-1.068291,53.95256,12,3,2,1,16/03/2005,4,14:45:00,189,E06000014,6,0,6,30,9,4,6,0,0,0,1,1,1,0,0,1,2,E01013363
2.01E+12,455890,451390,-1.149757,53.955591,12,2,2,2,18/03/2005,6,22:30:00,189,E06000014,3,1237,6,60,0,-1,-1,0,0,0,6,1,1,4,0,2,1,E01013421
2.01E+12,458600,449430,-1.108839,53.937677,12,3,2,1,19/03/2005,7,07:45:00,189,E06000014,3,1036,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013357
2.01E+12,457420,451390,-1.126443,53.955423,12,3,2,1,21/03/2005,2,10:15:00,189,E06000014,6,0,1,30,1,4,6,0,0,0,1,1,1,0,0,1,2,E01013441
2.01E+12,453310,453910,-1.18863,53.97851,12,2,2,1,23/03/2005,4,09:40:00,189,E06000014,3,59,6,60,8,4,-1,-1,0,0,1,1,1,0,0,2,1,E01013426
2.01E+12,459590,451310,-1.093394,53.954459,12,3,1,1,23/03/2005,4,13:35:00,189,E06000014,6,0,6,30,3,4,6,0,0,4,1,1,1,0,0,1,1,E01013416
2.01E+12,456220,451910,-1.144633,53.960228,12,3,2,1,23/03/2005,4,18:00:00,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013422
2.01E+12,461270,451340,-1.06779,53.954533,12,3,2,1,23/03/2005,4,19:25:00,189,E06000014,6,0,6,30,9,4,6,0,0,0,4,9,1,0,2,1,2,E01013363
2.01E+12,464800,456670,-1.012873,54.002002,12,3,2,1,25/03/2005,6,11:30:00,189,E06000014,3,64,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013437
2.01E+12,460350,451580,-1.081761,53.956798,12,3,1,1,25/03/2005,6,18:05:00,189,E06000014,6,0,6,30,0,-1,-1,0,0,4,1,1,1,0,0,1,1,E01013367
2.01E+12,462710,451280,-1.045861,53.953822,12,3,2,3,26/03/2005,7,19:40:00,189,E06000014,3,1079,6,30,6,2,6,0,0,5,1,1,2,0,0,1,1,E01013401
2.01E+12,459620,451910,-1.09282,53.959848,12,2,2,1,29/03/2005,3,20:12:00,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01013415
2.01E+12,467940,454110,-0.965546,53.978594,12,2,3,3,30/03/2005,4,13:00:00,189,E06000014,3,166,6,60,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01013351
2.01E+12,460310,451240,-1.082437,53.953747,12,3,3,2,01/04/2005,6,18:10:00,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,1,1,1,E01013415
2.01E+12,462300,451180,-1.052129,53.952972,12,3,2,1,01/04/2005,6,08:45:00,189,E06000014,6,0,6,30,8,-1,-1,-1,0,0,1,1,1,0,0,1,1,E01013403
2.01E+12,464180,446180,-1.024533,53.90781,12,3,2,1,02/04/2005,7,19:40:00,189,E06000014,6,0,6,30,8,4,6,0,0,0,1,1,1,0,0,2,1,E01013450
2.01E+12,465900,451950,-0.997113,53.959447,12,3,2,4,02/04/2005,7,19:59:00,189,E06000014,6,0,6,60,8,-1,-1,-1,0,0,7,1,1,0,0,2,1,E01013351
2.01E+12,460030,450920,-1.086766,53.950904,12,3,2,1,02/04/2005,7,20:20:00,189,E06000014,6,0,6,30,3,4,6,0,0,0,4,1,1,0,2,1,1,E01013413
2.01E+12,462330,446840,-1.052555,53.913967,12,3,6,4,03/04/2005,1,12:21:00,189,E06000014,3,19,6,60,8,4,6,0,0,0,1,1,1,0,0,2,1,E01013450
2.01E+12,459930,453810,-1.087723,53.976887,12,3,2,1,03/04/2005,1,18:36:00,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013347
2.01E+12,458740,449710,-1.106653,53.940178,12,3,2,2,03/04/2005,1,19:05:00,189,E06000014,3,1036,6,30,9,2,6,0,0,5,1,1,1,0,0,1,1,E01013357
2.01E+12,460880,450280,-1.073943,53.945053,12,3,3,1,04/04/2005,2,14:40:00,189,E06000014,3,19,6,30,9,4,6,0,0,0,1,1,1,0,0,1,1,E01013361
2.01E+12,460090,452070,-1.085626,53.961232,12,3,2,1,05/04/2005,3,13:40:00,189,E06000014,3,19,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013366
2.01E+12,460110,450520,-1.085626,53.9473,12,3,2,1,06/04/2005,4,08:05:00,189,E06000014,6,0,6,30,3,4,6,0,0,0,1,5,2,0,0,1,1,E01013413
2.01E+12,460450,452910,-1.079974,53.968739,12,3,2,1,06/04/2005,4,18:50:00,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,8,2,0,0,1,2,E01013368
2.01E+12,463180,456360,-1.037649,53.999417,12,3,1,3,06/04/2005,4,20:20:00,189,E06000014,6,0,6,60,0,-1,-1,0,0,0,6,1,2,0,0,2,1,E01013409
2.01E+12,458690,449730,-1.10741,53.940363,12,3,3,1,08/04/2005,6,17:30:00,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013358
2.01E+12,457300,451360,-1.128277,53.955167,12,2,3,2,08/04/2005,6,20:45:00,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01013441
2.01E+12,460780,454090,-1.074709,53.979304,12,2,2,1,09/04/2005,7,14:55:00,189,E06000014,6,0,6,40,8,4,6,0,0,0,1,1,2,0,0,2,1,E01013431
2.01E+12,467440,446100,-0.974935,53.906678,12,3,1,1,10/04/2005,1,10:39:00,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,2,E01013450
2.01E+12,466050,457740,-0.993573,54.011459,12,3,2,4,10/04/2005,1,10:50:00,189,E06000014,3,64,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,2,E01013437
2.01E+12,464210,451380,-1.022986,53.954537,12,3,2,1,12/04/2005,3,09:32:00,189,E06000014,3,1079,3,60,7,2,6,0,0,8,1,1,1,0,0,2,2,E01013378
2.01E+12,456180,447140,-1.146118,53.917365,12,3,2,4,13/04/2005,4,09:20:00,189,E06000014,6,0,6,30,3,4,6,0,0,0,1,9,-1,0,0,2,2,E01013423
2.01E+12,461310,452490,-1.06695,53.964863,12,3,2,1,14/04/2005,5,08:05:00,189,E06000014,6,0,1,30,2,4,6,0,0,0,1,2,2,0,0,1,1,E01013383
2.01E+12,460590,452250,-1.077971,53.962791,12,3,2,1,14/04/2005,5,14:58:00,189,E06000014,6,0,2,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013369
2.01E+12,467510,451440,-0.972692,53.954656,12,3,2,1,15/04/2005,6,07:45:00,189,E06000014,3,1079,6,60,3,4,6,0,0,0,1,1,2,0,0,2,1,E01013351
2.01E+12,459810,455970,-1.089129,53.996312,12,1,2,2,16/04/2005,7,08:36:00,189,E06000014,3,1237,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013407
2.01E+12,460130,451110,-1.085205,53.9526,12,3,2,1,16/04/2005,7,11:16:00,189,E06000014,6,0,2,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01013416
2.01E+12,459860,453160,-1.088917,53.971054,12,3,1,1,18/04/2005,2,08:00:00,189,E06000014,6,0,6,30,3,4,6,0,0,0,1,2,2,0,0,1,1,E01013345
2.01E+12,460920,456120,-1.072169,53.997531,12,3,1,1,18/04/2005,2,13:26:00,189,E06000014,6,0,6,30,0,-1,-1,0,0,4,1,1,2,0,0,1,1,E01013407
2.01E+12,461220,459360,-1.066942,54.026612,12,3,2,1,19/04/2005,3,13:15:00,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,2,E01013376
2.01E+12,460250,451660,-1.083269,53.957528,12,3,1,1,19/04/2005,3,23:20:00,189,E06000014,6,0,6,30,0,-1,-1,0,0,5,4,1,1,0,0,1,1,E01013366
2.01E+12,459930,452400,-1.088,53.964216,12,3,2,1,21/04/2005,5,08:15:00,189,E06000014,6,0,6,30,0,-1,-1,0,0,4,1,1,1,0,2,1,1,E01013366
2.01E+12,458070,452210,-1.116383,53.96272,12,3,1,1,21/04/2005,5,15:26:00,189,E06000014,6,0,6,30,3,4,6,0,0,5,1,1,1,0,0,1,1,E01013394
2.01E+12,460290,458910,-1.081226,54.022677,12,3,2,1,21/04/2005,5,17:35:00,189,E06000014,6,0,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013376
2.01E+12,460750,451020,-1.075777,53.951719,12,3,2,1,21/04/2005,5,18:40:00,189,E06000014,3,19,2,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013364
2.01E+12,460360,451830,-1.081559,53.959043,12,3,1,1,22/04/2005,6,15:20:00,189,E06000014,6,0,2,30,0,-1,-1,0,0,1,1,1,1,0,0,1,1,E01013367
2.01E+12,460800,453540,-1.074513,53.974359,12,3,2,1,22/04/2005,6,16:27:00,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013348
2.01E+12,460430,451710,-1.080516,53.957957,12,3,1,1,23/04/2005,7,11:45:00,189,E06000014,6,0,6,30,0,-1,-1,0,2,1,1,1,1,0,0,1,1,E01013367
2.01E+12,459620,451320,-1.092935,53.954546,12,3,1,1,24/04/2005,1,17:33:00,189,E06000014,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01013415
2.01E+12,456400,456900,-1.140967,54.005053,12,3,1,1,25/04/2005,2,00:01:00,189,E06000014,3,19,6,60,0,-1,-1,0,0,0,6,1,1,0,0,2,2,E01013430
2.01E+12,465020,451590,-1.010599,53.956323,12,3,2,1,25/04/2005,2,16:15:00,189,E06000014,3,64,1,60,1,4,3,1079,0,0,1,1,1,0,0,2,2,E01013351
2.01E+12,459880,451830,-1.088873,53.959099,12,3,3,2,26/04/2005,3,10:40:00,189,E06000014,6,0,2,30,7,2,6,0,0,5,1,1,1,0,0,1,1,E01013415
2.01E+12,458670,449730,-1.107715,53.940365,12,3,2,1,27/04/2005,4,19:33:00,189,E06000014,6,0,6,30,8,4,3,1036,0,0,1,1,1,0,0,1,2,E01013358
2.01E+12,463920,451710,-1.027335,53.957538,12,2,2,4,28/04/2005,5,12:00:00,189,E06000014,6,0,6,40,8,4,-1,-1,0,0,1,9,1,0,0,1,1,E01013420
2.01E+12,460420,452400,-1.080532,53.964159,12,3,3,1,28/04/2005,5,17:20:00,189,E06000014,6,0,3,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013366
2.01E+12,453280,453920,-1.189086,53.978603,12,2,1,2,29/04/2005,6,20:23:00,189,E06000014,3,59,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013426
2.01E+12,461430,449510,-1.06572,53.938068,12,3,1,1,30/04/2005,7,10:15:00,189,E06000014,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01013365
2.01E+12,461030,453920,-1.070931,53.977747,12,3,1,1,30/04/2005,7,10:30:00,189,E06000014,6,0,6,30,0,-1,-1,0,0,4,1,2,2,0,0,1,1,E01013386
2.01E+12,459660,455920,-1.091426,53.99588,12,3,2,1,01/05/2005,1,16:19:00,189,E06000014,3,1237,1,60,1,4,4,1363,0,0,1,1,1,0,0,2,1,E01013431
2.01E+12,462010,448060,-1.05718,53.924969,12,3,3,5,02/05/2005,2,17:02:00,189,E06000014,3,64,3,70,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01013365
2.01E+12,456230,449500,-1.144923,53.938569,12,3,3,2,04/05/2005,4,21:20:00,189,E06000014,3,1237,6,60,3,4,6,0,0,0,6,1,1,0,0,2,1,E01013421
2.01E+12,464890,451010,-1.012703,53.951127,12,3,2,1,05/05/2005,5,08:46:00,189,E06000014,3,64,3,70,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01013351
2.01E+12,458080,448350,-1.116964,53.92803,12,3,2,1,05/05/2005,5,12:30:00,189,E06000014,3,1036,6,30,9,2,-1,-1,0,4,1,1,1,0,0,2,1,E01013421
2.01E+12,461840,451300,-1.059113,53.954106,12,2,2,2,06/05/2005,6,09:14:00,189,E06000014,3,1079,6,30,6,4,6,0,0,5,1,1,1,0,0,1,1,E01013400
2.01E+12,464130,455410,-1.023358,53.990762,12,3,3,1,06/05/2005,6,11:52:00,189,E06000014,3,64,1,60,1,4,3,1237,0,0,1,1,1,0,0,2,1,E01013437
2.01E+12,458830,447120,-1.10578,53.916891,12,3,1,1,07/05/2005,7,00:30:00,189,E06000014,6,0,6,60,3,4,6,0,0,0,6,8,2,0,0,2,1,E01013340
2.01E+12,459410,457350,-1.094961,54.00876,12,2,2,1,07/05/2005,7,14:00:00,189,E06000014,4,1363,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013377
2.01E+12,461800,460390,-1.05788,54.035799,12,2,1,1,07/05/2005,7,13:42:00,189,E06000014,6,0,6,60,0,-1,-1,0,0,0,1,1,1,5,0,2,1,E01013440
2.01E+12,459980,452350,-1.087247,53.963761,12,2,2,1,07/05/2005,7,15:56:00,189,E06000014,3,19,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013366
2.01E+12,461980,456010,-1.056024,53.996416,12,3,1,1,08/05/2005,1,18:00:00,189,E06000014,6,0,6,30,9,4,-1,-1,0,0,1,1,1,0,0,1,1,E01013407
2.01E+12,456790,453080,-1.135729,53.970681,12,3,2,1,09/05/2005,2,07:45:00,189,E06000014,6,0,6,40,3,4,3,59,0,0,1,1,1,0,0,1,1,E01013422
2.01E+12,457670,450860,-1.122734,53.950633,12,3,2,1,09/05/2005,2,11:45:00,189,E06000014,6,0,6,20,1,4,6,0,0,0,1,1,1,0,0,1,1,E01013445
2.01E+12,456280,448900,-1.144272,53.933171,12,3,1,1,09/05/2005,2,21:39:00,189,E06000014,3,1237,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013421
2.01E+12,462490,446560,-1.050177,53.911431,12,3,4,2,10/05/2005,3,08:06:00,189,E06000014,3,19,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013450
2.01E+12,458400,449770,-1.11182,53.940755,12,3,2,1,11/05/2005,4,07:49:00,189,E06000014,6,0,6,20,0,-1,-1,0,1,1,1,1,1,0,0,1,2,E01013358
2.01E+12,459840,451860,-1.089477,53.959373,12,3,2,1,14/05/2005,7,12:40:00,189,E06000014,3,1036,2,30,3,4,6,0,0,4,1,1,1,0,0,1,1,E01013415
2.01E+12,460930,454810,-1.072278,53.985757,12,3,1,2,14/05/2005,7,22:30:00,189,E06000014,6,0,6,40,0,-1,-1,0,0,0,4,1,1,0,7,2,1,E01013404
2.01E+12,459790,451830,-1.090245,53.95911,12,3,2,1,15/05/2005,1,02:20:00,189,E06000014,6,0,6,30,6,2,6,0,0,0,4,1,1,0,0,1,1,E01013415
2.01E+12,459730,455930,-1.090357,53.995962,12,3,1,1,15/05/2005,1,12:42:00,189,E06000014,3,1237,1,60,1,4,4,1363,0,0,1,1,1,0,0,2,1,E01013431
2.01E+12,461820,456360,-1.058393,53.999581,12,3,2,1,16/05/2005,2,09:30:00,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,2,0,0,1,2,E01013407
2.01E+12,460300,453490,-1.082145,53.973968,12,2,1,3,17/05/2005,3,23:41:00,189,E06000014,4,1363,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01013350
2.01E+12,461410,447940,-1.066339,53.923962,12,3,2,1,18/05/2005,4,09:20:00,189,E06000014,3,19,1,60,1,4,3,64,0,0,1,1,1,0,0,2,1,E01013365
2.01E+12,461160,451360,-1.069462,53.954726,12,3,2,1,19/05/2005,5,16:20:00,189,E06000014,3,1079,6,30,9,4,6,0,0,0,1,1,1,0,0,1,1,E01013363
2.01E+12,462490,446060,-1.050279,53.906938,12,3,2,1,20/05/2005,6,05:55:00,189,E06000014,3,19,6,60,8,4,-1,-1,0,0,1,1,1,0,0,2,1,E01013450
2.01E+12,461450,454710,-1.064369,53.984797,12,3,2,1,20/05/2005,6,11:52:00,189,E06000014,6,0,6,30,3,4,6,0,0,0,1,9,1,0,0,1,1,E01013405
2.01E+12,460990,458320,-1.070661,54.017293,12,2,2,2,20/05/2005,6,16:52:00,189,E06000014,6,0,6,60,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013370
2.01E+12,466300,457850,-0.989735,54.012416,12,3,2,1,21/05/2005,7,04:00:00,189,E06000014,6,0,6,60,8,4,6,0,0,0,6,1,1,0,0,2,1,E01013437
2.01E+12,459690,456090,-1.090936,53.997405,12,3,2,1,22/05/2005,1,21:22:00,189,E06000014,4,1363,6,60,9,4,-1,-1,0,8,7,9,2,0,0,2,1,E01013377
2.01E+12,459600,452700,-1.09297,53.96695,12,3,2,2,23/05/2005,2,08:25:00,189,E06000014,3,19,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01013344
2.01E+12,454540,447660,-1.170992,53.922213,12,3,1,1,24/05/2005,3,11:36:00,189,E06000014,6,0,6,60,0,-1,-1,0,0,0,1,8,2,0,0,2,1,E01013421
2.01E+12,460880,456350,-1.072733,53.999602,12,3,2,1,24/05/2005,3,17:41:00,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013407
2.01E+12,463150,451270,-1.039159,53.953678,12,3,4,1,25/05/2005,4,08:30:00,189,E06000014,3,1079,3,40,9,2,6,0,0,1,1,1,2,0,0,1,1,E01013402
2.01E+12,460380,452020,-1.081216,53.960749,12,3,2,1,25/05/2005,4,09:00:00,189,E06000014,6,0,2,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013366
2.01E+12,462660,451400,-1.046598,53.954906,12,3,2,1,25/05/2005,4,17:40:00,189,E06000014,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01013398
2.01E+12,462850,448430,-1.044314,53.928193,12,3,1,1,26/05/2005,5,14:44:00,189,E06000014,3,64,3,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013365
2.01E+12,460660,451250,-1.077102,53.953796,12,3,2,1,27/05/2005,6,14:06:00,189,E06000014,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01013364
2.01E+12,466590,449870,-0.987051,53.940667,12,3,3,1,27/05/2005,6,18:17:00,189,E06000014,4,1228,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013351
2.01E+12,459940,448400,-1.088631,53.928268,12,3,2,1,29/05/2005,1,19:30:00,189,E06000014,3,64,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013340
2.01E+12,456500,451370,-1.140466,53.955345,12,3,2,1,30/05/2005,2,12:00:00,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013444
2.01E+12,460510,451830,-1.079273,53.959026,12,3,2,1,31/05/2005,3,16:35:00,189,E06000014,6,0,6,30,3,4,6,0,0,5,1,1,1,0,0,1,1,E01013367
2.01E+12,460860,449870,-1.07433,53.941371,12,3,2,1,01/06/2005,4,17:54:00,189,E06000014,3,19,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01013362
2.01E+12,459680,451730,-1.091941,53.958224,12,3,2,1,02/06/2005,5,11:25:00,189,E06000014,3,1036,6,30,9,4,-1,-1,0,4,1,1,1,0,0,1,1,E01013415
2.01E+12,457610,451460,-1.123535,53.956031,12,3,2,1,02/06/2005,5,13:00:00,189,E06000014,6,0,6,30,3,2,6,0,0,4,1,2,2,0,0,1,1,E01013336
2.01E+12,458400,450990,-1.111587,53.951719,12,3,2,1,03/06/2005,6,23:58:00,189,E06000014,6,0,6,30,1,4,6,0,0,0,4,1,1,0,0,1,1,E01013396
2.01E+12,456730,456200,-1.136063,53.998726,12,3,3,1,05/06/2005,1,14:10:00,189,E06000014,3,19,6,60,3,4,6,0,0,0,1,2,2,0,0,2,1,E01013430
2.01E+12,460310,451860,-1.082315,53.959319,12,3,2,1,06/06/2005,2,17:00:00,189,E06000014,6,0,2,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01013367
2.01E+12,462350,452440,-1.05111,53.96429,12,3,2,1,07/06/2005,3,17:02:00,189,E06000014,6,0,6,30,3,3,6,0,0,0,1,1,1,0,0,1,1,E01013381
2.01E+12,454480,454260,-1.17073,53.981533,12,3,2,2,07/06/2005,3,21:13:00,189,E06000014,6,0,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013426
2.01E+12,462830,444170,-1.045492,53.889912,12,3,3,1,07/06/2005,3,21:25:00,189,E06000014,3,19,6,30,3,4,6,0,0,0,1,1,1,0,0,2,1,E01013450
2.01E+12,460090,456120,-1.084829,53.997628,12,3,1,1,07/06/2005,3,22:30:00,189,E06000014,3,1237,6,60,0,-1,-1,0,0,0,6,1,1,5,0,2,1,E01013407
2.01E+12,460850,453390,-1.073781,53.973005,12,3,2,2,08/06/2005,4,07:20:00,189,E06000014,6,0,6,30,9,4,6,0,0,0,1,1,1,0,0,1,1,E01013348
2.01E+12,460350,451590,-1.081759,53.956888,12,3,2,1,08/06/2005,4,23:21:00,189,E06000014,3,19,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01013367
2.01E+12,463020,451260,-1.041142,53.953604,12,3,2,1,10/06/2005,6,08:50:00,189,E06000014,3,1079,3,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01013402
2.01E+12,467410,449030,-0.974747,53.933012,12,3,2,1,11/06/2005,7,09:00:00,189,E06000014,4,1228,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013351
2.01E+12,456250,453290,-1.143921,53.972627,12,3,2,1,11/06/2005,7,09:17:00,189,E06000014,3,59,6,60,1,4,3,1237,0,0,1,1,1,0,0,2,1,E01013422
2.01E+12,456170,447140,-1.14627,53.917366,12,3,2,2,12/06/2005,1,14:28:00,189,E06000014,6,0,6,30,6,4,6,0,0,0,1,1,1,0,0,2,1,E01013424
2.01E+12,465670,451220,-1.000775,53.952916,12,3,2,2,12/06/2005,1,18:44:00,189,E06000014,4,1228,6,60,0,-1,-1,0,0,0,1,1,2,5,0,2,1,E01013351
2.01E+12,451770,452150,-1.212408,53.962849,12,3,1,1,12/06/2005,1,20:00:00,189,E06000014,4,1224,6,60,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01013421
2.01E+12,462510,452500,-1.048659,53.96481,12,3,1,2,13/06/2005,2,14:16:00,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,1,5,0,1,2,E01013381
2.01E+12,458720,448260,-1.107236,53.927149,12,2,1,1,13/06/2005,2,20:57:00,189,E06000014,6,0,6,60,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01013355
2.01E+12,460060,453500,-1.085802,53.974086,12,3,2,2,16/06/2005,5,15:20:00,189,E06000014,6,0,6,30,7,4,6,0,0,1,1,1,1,0,0,1,1,E01013345
2.01E+12,464150,455390,-1.023057,53.99058,12,3,2,1,16/06/2005,5,16:40:00,189,E06000014,3,64,1,70,1,4,6,0,0,0,1,1,1,0,0,2,1,E01013437
2.01E+12,459590,451290,-1.093398,53.95428,12,3,2,1,16/06/2005,5,19:50:00,189,E06000014,3,1036,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013416
2.01E+12,461300,455330,-1.066532,53.990386,12,2,1,1,17/06/2005,6,16:11:00,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013404
2.01E+12,461830,451080,-1.05931,53.95213,12,3,2,1,17/06/2005,6,19:04:00,189,E06000014,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01013363
2.01E+12,470120,450980,-0.933031,53.950176,12,3,2,4,18/06/2005,7,02:02:00,189,E06000014,3,1079,6,60,9,4,-1,-1,0,0,1,1,1,0,0,2,1,E01013351
2.01E+12,466980,458420,-0.979235,54.01745,12,3,4,1,18/06/2005,7,20:34:00,189,E06000014,3,64,6,60,9,4,-1,-1,0,0,1,1,1,0,0,2,1,E01027797
